sample_id,y_true,majority_pred,vote_entropy,unique_predictions,majority_fraction,conflict_ratio,is_conflict
2802,0,0,-0.0,1,1.0,0.0,False
2803,1,0,-0.0,1,1.0,0.0,False
2804,1,0,-0.0,1,1.0,0.0,False
2805,1,1,-0.0,1,1.0,0.0,False
2806,1,0,-0.0,1,1.0,0.0,False
2807,0,0,-0.0,1,1.0,0.0,False
2808,0,0,-0.0,1,1.0,0.0,False
2809,1,1,-0.0,1,1.0,0.0,False
2810,0,0,-0.0,1,1.0,0.0,False
2811,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
2812,1,1,-0.0,1,1.0,0.0,False
2813,0,0,-0.0,1,1.0,0.0,False
2814,0,0,-0.0,1,1.0,0.0,False
2815,1,1,-0.0,1,1.0,0.0,False
2816,0,0,-0.0,1,1.0,0.0,False
2817,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2818,0,0,-0.0,1,1.0,0.0,False
2819,1,1,-0.0,1,1.0,0.0,False
2820,0,0,-0.0,1,1.0,0.0,False
2821,1,1,-0.0,1,1.0,0.0,False
2822,1,1,-0.0,1,1.0,0.0,False
2823,1,1,-0.0,1,1.0,0.0,False
2824,0,0,-0.0,1,1.0,0.0,False
2825,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
2826,1,1,-0.0,1,1.0,0.0,False
2827,1,1,-0.0,1,1.0,0.0,False
2828,1,1,-0.0,1,1.0,0.0,False
2829,1,1,-0.0,1,1.0,0.0,False
2830,0,0,-0.0,1,1.0,0.0,False
2831,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
2832,1,1,-0.0,1,1.0,0.0,False
2833,0,0,-0.0,1,1.0,0.0,False
2834,1,1,-0.0,1,1.0,0.0,False
2835,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
2836,1,0,-0.0,1,1.0,0.0,False
2837,1,1,-0.0,1,1.0,0.0,False
2838,1,1,-0.0,1,1.0,0.0,False
2839,0,0,-0.0,1,1.0,0.0,False
2840,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2841,1,1,-0.0,1,1.0,0.0,False
2842,1,0,-0.0,1,1.0,0.0,False
2843,1,1,-0.0,1,1.0,0.0,False
2844,1,1,-0.0,1,1.0,0.0,False
2845,1,1,-0.0,1,1.0,0.0,False
2846,1,1,-0.0,1,1.0,0.0,False
2847,1,1,-0.0,1,1.0,0.0,False
2848,1,1,-0.0,1,1.0,0.0,False
2849,1,1,-0.0,1,1.0,0.0,False
2850,0,0,-0.0,1,1.0,0.0,False
2851,0,0,-0.0,1,1.0,0.0,False
2852,0,0,-0.0,1,1.0,0.0,False
2853,1,0,-0.0,1,1.0,0.0,False
2854,1,1,-0.0,1,1.0,0.0,False
2855,0,0,-0.0,1,1.0,0.0,False
2856,0,0,-0.0,1,1.0,0.0,False
2857,0,0,-0.0,1,1.0,0.0,False
2858,0,0,-0.0,1,1.0,0.0,False
2859,0,0,-0.0,1,1.0,0.0,False
2860,0,0,-0.0,1,1.0,0.0,False
2861,1,1,-0.0,1,1.0,0.0,False
2862,1,1,-0.0,1,1.0,0.0,False
2863,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2864,0,0,-0.0,1,1.0,0.0,False
2865,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2866,1,1,-0.0,1,1.0,0.0,False
2867,0,0,-0.0,1,1.0,0.0,False
2868,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2869,0,0,-0.0,1,1.0,0.0,False
2870,1,0,-0.0,1,1.0,0.0,False
2871,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
2872,1,1,-0.0,1,1.0,0.0,False
2873,0,0,-0.0,1,1.0,0.0,False
2874,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
2875,0,0,-0.0,1,1.0,0.0,False
2876,1,1,-0.0,1,1.0,0.0,False
2877,0,0,-0.0,1,1.0,0.0,False
2878,0,0,-0.0,1,1.0,0.0,False
2879,1,0,-0.0,1,1.0,0.0,False
2880,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
2881,1,1,-0.0,1,1.0,0.0,False
2882,1,0,0.8812908992306927,2,0.7,0.30000000000000004,True
2883,0,0,-0.0,1,1.0,0.0,False
2884,0,0,-0.0,1,1.0,0.0,False
2885,0,0,-0.0,1,1.0,0.0,False
2886,1,0,0.9709505944546686,2,0.6,0.4,True
2887,1,1,-0.0,1,1.0,0.0,False
2888,0,0,-0.0,1,1.0,0.0,False
2889,1,1,-0.0,1,1.0,0.0,False
2890,0,0,-0.0,1,1.0,0.0,False
2891,0,0,-0.0,1,1.0,0.0,False
2892,0,0,-0.0,1,1.0,0.0,False
2893,1,1,-0.0,1,1.0,0.0,False
2894,1,1,-0.0,1,1.0,0.0,False
2895,1,1,-0.0,1,1.0,0.0,False
2896,1,1,-0.0,1,1.0,0.0,False
2897,1,0,-0.0,1,1.0,0.0,False
2898,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
2899,0,0,-0.0,1,1.0,0.0,False
2900,0,0,-0.0,1,1.0,0.0,False
2901,0,0,-0.0,1,1.0,0.0,False
2902,1,1,-0.0,1,1.0,0.0,False
2903,0,0,-0.0,1,1.0,0.0,False
2904,1,1,-0.0,1,1.0,0.0,False
2905,1,0,-0.0,1,1.0,0.0,False
2906,0,0,-0.0,1,1.0,0.0,False
2907,1,0,-0.0,1,1.0,0.0,False
2908,0,0,-0.0,1,1.0,0.0,False
2909,1,0,-0.0,1,1.0,0.0,False
2910,1,1,-0.0,1,1.0,0.0,False
2911,0,0,-0.0,1,1.0,0.0,False
2912,0,0,-0.0,1,1.0,0.0,False
2913,1,1,-0.0,1,1.0,0.0,False
2914,0,0,-0.0,1,1.0,0.0,False
2915,0,0,-0.0,1,1.0,0.0,False
2916,1,1,-0.0,1,1.0,0.0,False
2917,1,1,-0.0,1,1.0,0.0,False
2918,0,0,-0.0,1,1.0,0.0,False
2919,0,0,-0.0,1,1.0,0.0,False
2920,0,0,-0.0,1,1.0,0.0,False
2921,0,0,-0.0,1,1.0,0.0,False
2922,1,1,-0.0,1,1.0,0.0,False
2923,0,0,-0.0,1,1.0,0.0,False
2924,0,0,-0.0,1,1.0,0.0,False
2925,1,1,-0.0,1,1.0,0.0,False
2926,1,0,-0.0,1,1.0,0.0,False
2927,1,0,-0.0,1,1.0,0.0,False
2928,1,1,-0.0,1,1.0,0.0,False
2929,1,1,-0.0,1,1.0,0.0,False
2930,1,1,-0.0,1,1.0,0.0,False
2931,0,0,-0.0,1,1.0,0.0,False
2932,1,0,-0.0,1,1.0,0.0,False
2933,1,0,-0.0,1,1.0,0.0,False
2934,1,0,-0.0,1,1.0,0.0,False
2935,1,0,-0.0,1,1.0,0.0,False
2936,1,1,-0.0,1,1.0,0.0,False
2937,0,1,-0.0,1,1.0,0.0,False
2938,0,0,1.0,2,0.5,0.5,True
2939,0,0,-0.0,1,1.0,0.0,False
2940,0,0,-0.0,1,1.0,0.0,False
2941,0,0,-0.0,1,1.0,0.0,False
2942,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
2943,0,1,-0.0,1,1.0,0.0,False
2944,0,0,-0.0,1,1.0,0.0,False
2945,1,0,-0.0,1,1.0,0.0,False
2946,0,0,-0.0,1,1.0,0.0,False
2947,1,0,-0.0,1,1.0,0.0,False
2948,1,0,-0.0,1,1.0,0.0,False
2949,1,0,-0.0,1,1.0,0.0,False
2950,1,0,-0.0,1,1.0,0.0,False
2951,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
2952,1,1,-0.0,1,1.0,0.0,False
2953,1,0,-0.0,1,1.0,0.0,False
2954,1,1,-0.0,1,1.0,0.0,False
2955,0,0,-0.0,1,1.0,0.0,False
2956,1,1,-0.0,1,1.0,0.0,False
2957,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
2958,0,0,-0.0,1,1.0,0.0,False
2959,0,0,-0.0,1,1.0,0.0,False
2960,0,0,0.8812908992306927,2,0.7,0.30000000000000004,True
2961,0,0,-0.0,1,1.0,0.0,False
2962,0,0,-0.0,1,1.0,0.0,False
2963,0,0,-0.0,1,1.0,0.0,False
2964,0,0,-0.0,1,1.0,0.0,False
2965,1,1,-0.0,1,1.0,0.0,False
2966,1,1,-0.0,1,1.0,0.0,False
2967,0,1,-0.0,1,1.0,0.0,False
2968,0,0,-0.0,1,1.0,0.0,False
2969,1,1,-0.0,1,1.0,0.0,False
2970,1,0,-0.0,1,1.0,0.0,False
2971,1,0,-0.0,1,1.0,0.0,False
2972,1,1,-0.0,1,1.0,0.0,False
2973,1,1,-0.0,1,1.0,0.0,False
2974,0,0,-0.0,1,1.0,0.0,False
2975,0,0,-0.0,1,1.0,0.0,False
2976,1,0,-0.0,1,1.0,0.0,False
2977,0,0,-0.0,1,1.0,0.0,False
2978,1,1,-0.0,1,1.0,0.0,False
2979,0,0,-0.0,1,1.0,0.0,False
2980,0,0,-0.0,1,1.0,0.0,False
2981,1,1,-0.0,1,1.0,0.0,False
2982,0,0,-0.0,1,1.0,0.0,False
2983,1,1,-0.0,1,1.0,0.0,False
2984,1,1,-0.0,1,1.0,0.0,False
2985,1,1,-0.0,1,1.0,0.0,False
2986,1,1,-0.0,1,1.0,0.0,False
2987,0,0,-0.0,1,1.0,0.0,False
2988,0,0,-0.0,1,1.0,0.0,False
2989,0,0,-0.0,1,1.0,0.0,False
2990,0,0,-0.0,1,1.0,0.0,False
2991,0,0,-0.0,1,1.0,0.0,False
2992,1,1,-0.0,1,1.0,0.0,False
2993,0,0,-0.0,1,1.0,0.0,False
2994,0,0,-0.0,1,1.0,0.0,False
2995,0,0,-0.0,1,1.0,0.0,False
2996,0,0,-0.0,1,1.0,0.0,False
2997,1,1,-0.0,1,1.0,0.0,False
2998,1,0,-0.0,1,1.0,0.0,False
2999,0,0,-0.0,1,1.0,0.0,False
3000,0,0,-0.0,1,1.0,0.0,False
3001,1,1,-0.0,1,1.0,0.0,False
3002,1,1,-0.0,1,1.0,0.0,False
3003,1,1,-0.0,1,1.0,0.0,False
3004,0,0,-0.0,1,1.0,0.0,False
3005,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
3006,0,0,-0.0,1,1.0,0.0,False
3007,1,1,-0.0,1,1.0,0.0,False
3008,0,0,-0.0,1,1.0,0.0,False
3009,1,1,-0.0,1,1.0,0.0,False
3010,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
3011,1,0,-0.0,1,1.0,0.0,False
3012,1,1,-0.0,1,1.0,0.0,False
3013,1,1,-0.0,1,1.0,0.0,False
3014,1,1,-0.0,1,1.0,0.0,False
3015,1,0,-0.0,1,1.0,0.0,False
3016,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3017,0,0,0.8812908992306927,2,0.7,0.30000000000000004,True
3018,0,0,-0.0,1,1.0,0.0,False
3019,0,0,-0.0,1,1.0,0.0,False
3020,0,0,-0.0,1,1.0,0.0,False
3021,1,0,-0.0,1,1.0,0.0,False
3022,1,1,-0.0,1,1.0,0.0,False
3023,1,0,-0.0,1,1.0,0.0,False
3024,0,0,-0.0,1,1.0,0.0,False
3025,0,0,-0.0,1,1.0,0.0,False
3026,1,1,-0.0,1,1.0,0.0,False
3027,1,1,-0.0,1,1.0,0.0,False
3028,1,0,-0.0,1,1.0,0.0,False
3029,0,0,-0.0,1,1.0,0.0,False
3030,0,0,-0.0,1,1.0,0.0,False
3031,0,0,-0.0,1,1.0,0.0,False
3032,1,1,-0.0,1,1.0,0.0,False
3033,1,1,-0.0,1,1.0,0.0,False
3034,0,0,-0.0,1,1.0,0.0,False
3035,1,0,-0.0,1,1.0,0.0,False
3036,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3037,1,0,-0.0,1,1.0,0.0,False
3038,1,1,-0.0,1,1.0,0.0,False
3039,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3040,1,0,-0.0,1,1.0,0.0,False
3041,1,1,-0.0,1,1.0,0.0,False
3042,0,0,-0.0,1,1.0,0.0,False
3043,1,0,-0.0,1,1.0,0.0,False
3044,0,0,-0.0,1,1.0,0.0,False
3045,0,0,-0.0,1,1.0,0.0,False
3046,0,0,-0.0,1,1.0,0.0,False
3047,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3048,1,0,-0.0,1,1.0,0.0,False
3049,1,0,-0.0,1,1.0,0.0,False
3050,1,1,-0.0,1,1.0,0.0,False
3051,0,0,-0.0,1,1.0,0.0,False
3052,0,0,-0.0,1,1.0,0.0,False
3053,0,0,-0.0,1,1.0,0.0,False
3054,1,1,-0.0,1,1.0,0.0,False
3055,1,1,-0.0,1,1.0,0.0,False
3056,1,1,-0.0,1,1.0,0.0,False
3057,0,0,-0.0,1,1.0,0.0,False
3058,1,0,-0.0,1,1.0,0.0,False
3059,0,0,-0.0,1,1.0,0.0,False
3060,1,1,-0.0,1,1.0,0.0,False
3061,1,1,-0.0,1,1.0,0.0,False
3062,0,0,-0.0,1,1.0,0.0,False
3063,0,0,-0.0,1,1.0,0.0,False
3064,0,0,-0.0,1,1.0,0.0,False
3065,0,0,-0.0,1,1.0,0.0,False
3066,1,1,-0.0,1,1.0,0.0,False
3067,1,0,-0.0,1,1.0,0.0,False
3068,1,1,-0.0,1,1.0,0.0,False
3069,1,1,-0.0,1,1.0,0.0,False
3070,0,0,-0.0,1,1.0,0.0,False
3071,1,1,-0.0,1,1.0,0.0,False
3072,1,0,-0.0,1,1.0,0.0,False
3073,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
3074,0,1,-0.0,1,1.0,0.0,False
3075,0,0,-0.0,1,1.0,0.0,False
3076,1,0,1.0,2,0.5,0.5,True
3077,1,0,-0.0,1,1.0,0.0,False
3078,1,1,-0.0,1,1.0,0.0,False
3079,0,0,-0.0,1,1.0,0.0,False
3080,1,1,-0.0,1,1.0,0.0,False
3081,0,0,-0.0,1,1.0,0.0,False
3082,1,1,-0.0,1,1.0,0.0,False
3083,0,0,-0.0,1,1.0,0.0,False
3084,1,1,-0.0,1,1.0,0.0,False
3085,1,1,-0.0,1,1.0,0.0,False
3086,0,0,-0.0,1,1.0,0.0,False
3087,1,0,-0.0,1,1.0,0.0,False
3088,0,0,-0.0,1,1.0,0.0,False
3089,1,0,-0.0,1,1.0,0.0,False
3090,0,0,-0.0,1,1.0,0.0,False
3091,1,0,-0.0,1,1.0,0.0,False
3092,1,0,-0.0,1,1.0,0.0,False
3093,1,0,-0.0,1,1.0,0.0,False
3094,1,1,-0.0,1,1.0,0.0,False
3095,1,1,-0.0,1,1.0,0.0,False
3096,1,0,-0.0,1,1.0,0.0,False
3097,0,0,-0.0,1,1.0,0.0,False
3098,0,0,-0.0,1,1.0,0.0,False
3099,1,1,-0.0,1,1.0,0.0,False
3100,0,0,-0.0,1,1.0,0.0,False
3101,0,0,-0.0,1,1.0,0.0,False
3102,1,1,-0.0,1,1.0,0.0,False
3103,1,1,-0.0,1,1.0,0.0,False
3104,0,0,-0.0,1,1.0,0.0,False
3105,1,1,-0.0,1,1.0,0.0,False
3106,0,0,-0.0,1,1.0,0.0,False
3107,0,0,-0.0,1,1.0,0.0,False
3108,0,0,-0.0,1,1.0,0.0,False
3109,1,0,-0.0,1,1.0,0.0,False
3110,0,0,-0.0,1,1.0,0.0,False
3111,1,0,-0.0,1,1.0,0.0,False
3112,0,0,-0.0,1,1.0,0.0,False
3113,1,0,-0.0,1,1.0,0.0,False
3114,1,0,-0.0,1,1.0,0.0,False
3115,0,0,-0.0,1,1.0,0.0,False
3116,0,0,-0.0,1,1.0,0.0,False
3117,1,1,-0.0,1,1.0,0.0,False
3118,1,1,-0.0,1,1.0,0.0,False
3119,1,1,-0.0,1,1.0,0.0,False
3120,1,0,-0.0,1,1.0,0.0,False
3121,1,1,-0.0,1,1.0,0.0,False
3122,1,1,-0.0,1,1.0,0.0,False
3123,1,0,-0.0,1,1.0,0.0,False
3124,0,0,-0.0,1,1.0,0.0,False
3125,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3126,0,0,-0.0,1,1.0,0.0,False
3127,0,0,-0.0,1,1.0,0.0,False
3128,1,1,-0.0,1,1.0,0.0,False
3129,1,0,-0.0,1,1.0,0.0,False
3130,0,0,-0.0,1,1.0,0.0,False
3131,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3132,1,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3133,0,0,-0.0,1,1.0,0.0,False
3134,0,0,-0.0,1,1.0,0.0,False
3135,1,0,-0.0,1,1.0,0.0,False
3136,1,0,-0.0,1,1.0,0.0,False
3137,1,1,-0.0,1,1.0,0.0,False
3138,1,1,-0.0,1,1.0,0.0,False
3139,1,0,-0.0,1,1.0,0.0,False
3140,1,1,-0.0,1,1.0,0.0,False
3141,1,1,-0.0,1,1.0,0.0,False
3142,1,1,-0.0,1,1.0,0.0,False
3143,1,1,-0.0,1,1.0,0.0,False
3144,0,0,-0.0,1,1.0,0.0,False
3145,0,0,-0.0,1,1.0,0.0,False
3146,0,0,-0.0,1,1.0,0.0,False
3147,1,0,-0.0,1,1.0,0.0,False
3148,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
3149,1,1,-0.0,1,1.0,0.0,False
3150,1,0,-0.0,1,1.0,0.0,False
3151,0,0,-0.0,1,1.0,0.0,False
3152,0,0,-0.0,1,1.0,0.0,False
3153,1,1,-0.0,1,1.0,0.0,False
3154,1,1,-0.0,1,1.0,0.0,False
3155,1,1,-0.0,1,1.0,0.0,False
3156,1,1,-0.0,1,1.0,0.0,False
3157,1,0,-0.0,1,1.0,0.0,False
3158,0,0,-0.0,1,1.0,0.0,False
3159,1,0,1.0,2,0.5,0.5,True
3160,1,1,-0.0,1,1.0,0.0,False
3161,0,0,-0.0,1,1.0,0.0,False
3162,0,0,-0.0,1,1.0,0.0,False
3163,0,0,-0.0,1,1.0,0.0,False
3164,1,1,-0.0,1,1.0,0.0,False
3165,1,1,-0.0,1,1.0,0.0,False
3166,1,1,-0.0,1,1.0,0.0,False
3167,0,0,-0.0,1,1.0,0.0,False
3168,0,0,-0.0,1,1.0,0.0,False
3169,0,0,-0.0,1,1.0,0.0,False
3170,0,0,-0.0,1,1.0,0.0,False
3171,1,1,-0.0,1,1.0,0.0,False
3172,1,1,-0.0,1,1.0,0.0,False
3173,0,0,-0.0,1,1.0,0.0,False
3174,0,0,-0.0,1,1.0,0.0,False
3175,1,1,-0.0,1,1.0,0.0,False
3176,0,1,-0.0,1,1.0,0.0,False
3177,0,0,-0.0,1,1.0,0.0,False
3178,0,0,-0.0,1,1.0,0.0,False
3179,1,1,-0.0,1,1.0,0.0,False
3180,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
3181,1,0,-0.0,1,1.0,0.0,False
3182,1,1,-0.0,1,1.0,0.0,False
3183,1,0,-0.0,1,1.0,0.0,False
3184,0,0,-0.0,1,1.0,0.0,False
3185,0,0,-0.0,1,1.0,0.0,False
3186,0,0,-0.0,1,1.0,0.0,False
3187,0,0,-0.0,1,1.0,0.0,False
3188,0,0,-0.0,1,1.0,0.0,False
3189,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
3190,0,0,-0.0,1,1.0,0.0,False
3191,1,1,-0.0,1,1.0,0.0,False
3192,1,1,-0.0,1,1.0,0.0,False
3193,1,0,0.8812908992306927,2,0.7,0.30000000000000004,True
3194,1,0,-0.0,1,1.0,0.0,False
3195,1,1,-0.0,1,1.0,0.0,False
3196,1,1,-0.0,1,1.0,0.0,False
3197,0,0,-0.0,1,1.0,0.0,False
3198,0,0,-0.0,1,1.0,0.0,False
3199,1,1,-0.0,1,1.0,0.0,False
3200,1,1,-0.0,1,1.0,0.0,False
3201,0,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3202,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
3203,0,0,-0.0,1,1.0,0.0,False
3204,1,0,-0.0,1,1.0,0.0,False
3205,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3206,0,0,-0.0,1,1.0,0.0,False
3207,1,1,-0.0,1,1.0,0.0,False
3208,0,0,-0.0,1,1.0,0.0,False
3209,1,0,-0.0,1,1.0,0.0,False
3210,0,0,-0.0,1,1.0,0.0,False
3211,0,0,-0.0,1,1.0,0.0,False
3212,0,0,-0.0,1,1.0,0.0,False
3213,0,0,-0.0,1,1.0,0.0,False
3214,1,1,-0.0,1,1.0,0.0,False
3215,1,1,-0.0,1,1.0,0.0,False
3216,1,1,-0.0,1,1.0,0.0,False
3217,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
3218,1,1,-0.0,1,1.0,0.0,False
3219,0,0,-0.0,1,1.0,0.0,False
3220,1,0,-0.0,1,1.0,0.0,False
3221,0,0,-0.0,1,1.0,0.0,False
3222,1,1,-0.0,1,1.0,0.0,False
3223,1,0,-0.0,1,1.0,0.0,False
3224,1,0,-0.0,1,1.0,0.0,False
3225,1,0,-0.0,1,1.0,0.0,False
3226,0,0,-0.0,1,1.0,0.0,False
3227,1,0,-0.0,1,1.0,0.0,False
3228,1,0,-0.0,1,1.0,0.0,False
3229,1,1,-0.0,1,1.0,0.0,False
3230,1,1,-0.0,1,1.0,0.0,False
3231,1,1,-0.0,1,1.0,0.0,False
3232,1,0,0.9709505944546686,2,0.6,0.4,True
3233,0,0,-0.0,1,1.0,0.0,False
3234,1,1,-0.0,1,1.0,0.0,False
3235,0,0,-0.0,1,1.0,0.0,False
3236,0,0,-0.0,1,1.0,0.0,False
3237,0,0,-0.0,1,1.0,0.0,False
3238,0,0,-0.0,1,1.0,0.0,False
3239,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
3240,0,0,-0.0,1,1.0,0.0,False
3241,1,0,-0.0,1,1.0,0.0,False
3242,0,0,-0.0,1,1.0,0.0,False
3243,1,0,-0.0,1,1.0,0.0,False
3244,0,0,-0.0,1,1.0,0.0,False
3245,0,0,-0.0,1,1.0,0.0,False
3246,1,1,-0.0,1,1.0,0.0,False
3247,0,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3248,1,0,-0.0,1,1.0,0.0,False
3249,0,0,-0.0,1,1.0,0.0,False
3250,1,1,-0.0,1,1.0,0.0,False
3251,0,0,-0.0,1,1.0,0.0,False
3252,1,0,-0.0,1,1.0,0.0,False
3253,0,0,-0.0,1,1.0,0.0,False
3254,1,1,-0.0,1,1.0,0.0,False
3255,0,0,-0.0,1,1.0,0.0,False
3256,1,1,-0.0,1,1.0,0.0,False
3257,1,1,0.8812908992306927,2,0.7,0.30000000000000004,True
3258,1,1,-0.0,1,1.0,0.0,False
3259,0,0,-0.0,1,1.0,0.0,False
3260,0,0,-0.0,1,1.0,0.0,False
3261,1,1,-0.0,1,1.0,0.0,False
3262,0,0,-0.0,1,1.0,0.0,False
3263,0,0,-0.0,1,1.0,0.0,False
3264,0,0,-0.0,1,1.0,0.0,False
3265,1,0,0.8812908992306927,2,0.7,0.30000000000000004,True
3266,1,1,-0.0,1,1.0,0.0,False
3267,1,1,-0.0,1,1.0,0.0,False
3268,1,0,-0.0,1,1.0,0.0,False
3269,1,1,-0.0,1,1.0,0.0,False
3270,1,1,-0.0,1,1.0,0.0,False
3271,1,1,-0.0,1,1.0,0.0,False
3272,0,0,-0.0,1,1.0,0.0,False
3273,0,0,-0.0,1,1.0,0.0,False
3274,1,1,-0.0,1,1.0,0.0,False
3275,1,1,-0.0,1,1.0,0.0,False
3276,1,0,-0.0,1,1.0,0.0,False
3277,1,0,-0.0,1,1.0,0.0,False
3278,1,0,-0.0,1,1.0,0.0,False
3279,1,1,-0.0,1,1.0,0.0,False
3280,0,0,-0.0,1,1.0,0.0,False
3281,0,0,-0.0,1,1.0,0.0,False
3282,1,1,-0.0,1,1.0,0.0,False
3283,1,1,-0.0,1,1.0,0.0,False
3284,1,0,-0.0,1,1.0,0.0,False
3285,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3286,0,0,-0.0,1,1.0,0.0,False
3287,0,0,-0.0,1,1.0,0.0,False
3288,1,1,-0.0,1,1.0,0.0,False
3289,1,1,0.4689955935892812,2,0.9,0.09999999999999998,True
3290,0,0,-0.0,1,1.0,0.0,False
3291,1,1,-0.0,1,1.0,0.0,False
3292,1,0,-0.0,1,1.0,0.0,False
3293,0,0,-0.0,1,1.0,0.0,False
3294,1,1,-0.0,1,1.0,0.0,False
3295,1,1,0.7219280948873623,2,0.8,0.19999999999999996,True
3296,0,0,-0.0,1,1.0,0.0,False
3297,1,0,-0.0,1,1.0,0.0,False
3298,1,0,-0.0,1,1.0,0.0,False
3299,0,0,-0.0,1,1.0,0.0,False
3300,1,1,-0.0,1,1.0,0.0,False
3301,1,0,0.9709505944546686,2,0.6,0.4,True
3302,1,0,-0.0,1,1.0,0.0,False
3303,0,0,-0.0,1,1.0,0.0,False
3304,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3305,1,0,-0.0,1,1.0,0.0,False
3306,0,0,-0.0,1,1.0,0.0,False
3307,0,0,-0.0,1,1.0,0.0,False
3308,1,1,-0.0,1,1.0,0.0,False
3309,1,1,-0.0,1,1.0,0.0,False
3310,0,0,-0.0,1,1.0,0.0,False
3311,0,0,-0.0,1,1.0,0.0,False
3312,1,1,-0.0,1,1.0,0.0,False
3313,1,1,-0.0,1,1.0,0.0,False
3314,1,1,-0.0,1,1.0,0.0,False
3315,1,1,-0.0,1,1.0,0.0,False
3316,0,0,-0.0,1,1.0,0.0,False
3317,0,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3318,1,0,-0.0,1,1.0,0.0,False
3319,1,0,-0.0,1,1.0,0.0,False
3320,0,0,0.7219280948873623,2,0.8,0.19999999999999996,True
3321,0,0,-0.0,1,1.0,0.0,False
3322,0,1,0.7219280948873623,2,0.8,0.19999999999999996,True
3323,0,0,-0.0,1,1.0,0.0,False
3324,1,0,-0.0,1,1.0,0.0,False
3325,1,1,-0.0,1,1.0,0.0,False
3326,0,0,-0.0,1,1.0,0.0,False
3327,1,1,-0.0,1,1.0,0.0,False
3328,0,0,-0.0,1,1.0,0.0,False
3329,1,1,-0.0,1,1.0,0.0,False
3330,1,1,-0.0,1,1.0,0.0,False
3331,1,1,-0.0,1,1.0,0.0,False
3332,0,0,-0.0,1,1.0,0.0,False
3333,1,0,-0.0,1,1.0,0.0,False
3334,1,1,-0.0,1,1.0,0.0,False
3335,0,0,-0.0,1,1.0,0.0,False
3336,1,1,-0.0,1,1.0,0.0,False
3337,0,0,-0.0,1,1.0,0.0,False
3338,1,0,0.4689955935892812,2,0.9,0.09999999999999998,True
3339,0,0,-0.0,1,1.0,0.0,False
3340,0,0,-0.0,1,1.0,0.0,False
3341,1,0,-0.0,1,1.0,0.0,False
3342,1,1,-0.0,1,1.0,0.0,False
3343,1,0,0.9709505944546686,2,0.6,0.4,True
3344,1,1,-0.0,1,1.0,0.0,False
3345,0,0,-0.0,1,1.0,0.0,False
3346,0,0,-0.0,1,1.0,0.0,False
3347,1,0,-0.0,1,1.0,0.0,False
3348,1,1,-0.0,1,1.0,0.0,False
3349,1,1,-0.0,1,1.0,0.0,False
3350,1,1,-0.0,1,1.0,0.0,False
3351,1,1,-0.0,1,1.0,0.0,False
3352,0,0,-0.0,1,1.0,0.0,False
3353,0,0,-0.0,1,1.0,0.0,False
3354,1,1,-0.0,1,1.0,0.0,False
3355,0,0,-0.0,1,1.0,0.0,False
3356,1,1,-0.0,1,1.0,0.0,False
3357,0,0,-0.0,1,1.0,0.0,False
3358,1,1,-0.0,1,1.0,0.0,False
3359,0,0,-0.0,1,1.0,0.0,False
3360,1,1,-0.0,1,1.0,0.0,False
3361,1,0,-0.0,1,1.0,0.0,False
3362,1,1,-0.0,1,1.0,0.0,False
